inning,hitter_hand,balls,strikes,runner_1b,runner_2b,runner_3b,outs,pitch_type
3,R,1,1,0,0,0,0,SL
2,R,1,1,0,0,0,2,SL
2,L,0,1,0,0,0,1,SL
2,L,0,0,0,0,0,1,SL
2,R,1,2,0,0,0,0,SL
1,L,1,1,0,0,0,2,SL
1,L,1,0,0,0,0,2,SL
1,L,0,0,0,0,0,1,SL
1,R,2,1,0,0,0,0,SL
1,R,2,0,0,0,0,0,SL
6,L,0,0,0,0,0,0,SL
5,R,1,2,0,0,0,1,SL
5,L,2,1,0,0,0,0,SL
5,L,1,0,0,0,0,0,SL
5,L,0,0,0,0,0,0,SL
4,R,2,2,0,0,0,2,SL
4,R,1,2,0,0,0,2,SL
4,R,0,0,0,0,0,2,SL
4,L,2,2,0,0,0,1,SL
4,L,2,1,0,0,0,1,SL
4,L,0,0,0,0,0,1,SL
4,R,1,1,0,0,0,0,SL
4,R,1,0,0,0,0,0,SL
3,R,1,2,0,0,0,1,SL
3,R,1,1,0,0,0,1,SL
3,L,3,2,0,0,0,0,SL
3,L,1,1,0,0,0,0,SL
2,R,1,1,0,0,0,2,SL
2,R,1,0,0,0,0,2,SL
2,R,0,0,0,0,0,2,SL
2,L,2,2,0,0,0,1,SL
2,L,2,1,0,0,0,1,SL
2,L,1,0,0,0,0,1,SL
1,L,3,2,0,0,0,2,SL
1,L,3,1,0,0,0,2,SL
1,R,0,0,0,0,0,1,SL
1,L,2,1,0,0,0,0,SL
1,L,1,1,0,0,0,0,SL
1,L,0,1,0,0,0,0,SL
7,R,0,0,0,0,0,2,SL
7,R,2,2,0,0,0,1,SL
7,R,0,2,0,0,0,1,SL
7,R,0,1,0,0,0,1,SL
7,L,1,0,0,0,0,0,SL
6,L,2,1,0,0,0,0,SL
5,R,0,0,0,0,0,1,SL
5,R,2,2,0,0,0,0,SL
5,R,2,1,0,0,0,0,SL
5,R,0,0,0,0,0,0,SL
4,L,3,2,0,0,0,2,SL
4,L,2,2,0,0,0,2,SL
4,L,0,1,0,0,0,2,SL
4,L,0,0,0,0,0,2,SL
4,L,1,0,0,0,0,1,SL
4,R,2,2,0,0,0,0,SL
4,R,0,2,0,0,0,0,SL
4,R,0,0,0,0,0,0,SL
3,L,1,0,0,0,0,2,SL
3,R,1,2,0,0,0,1,SL
3,R,1,1,0,0,0,0,SL
3,R,1,0,0,0,0,0,SL
2,L,2,1,0,0,0,1,SL
1,L,2,1,0,0,0,1,SL
2,L,2,2,0,0,0,1,SL
2,L,0,1,0,0,0,1,SL
1,R,2,1,0,0,0,0,SL
6,L,2,2,0,0,0,2,SL
6,L,2,2,0,0,0,2,SL
6,R,0,1,0,0,0,1,SL
6,R,0,0,0,0,0,1,SL
6,L,1,0,0,0,0,0,SL
6,L,0,0,0,0,0,0,SL
5,R,0,0,0,0,0,2,SL
5,L,1,1,0,0,0,1,SL
5,L,0,0,0,0,0,1,SL
5,R,1,0,0,0,0,0,SL
4,R,0,1,0,0,0,2,SL
4,L,2,2,0,0,0,1,SL
4,L,2,1,0,0,0,1,SL
4,L,0,0,0,0,0,0,SL
3,R,0,0,0,0,0,2,SL
3,R,2,2,0,0,0,1,SL
3,L,2,2,0,0,0,0,SL
2,R,0,0,0,0,0,2,SL
1,R,0,2,0,0,0,1,SL
3,R,0,0,0,0,0,0,SL
1,L,0,0,0,0,0,2,SL
1,R,0,1,0,0,0,0,SL
7,R,0,0,0,0,0,2,SL
7,R,1,1,0,0,0,0,SL
6,L,3,2,0,0,0,1,SL
5,R,0,0,0,0,0,2,SL
3,L,1,2,0,0,0,2,SL
3,R,1,0,0,0,0,1,SL
3,R,0,0,0,0,0,1,SL
2,R,0,0,0,0,0,2,SL
2,R,1,0,0,0,0,1,SL
1,R,1,0,0,0,0,2,SL
7,L,2,0,0,0,0,0,SL
6,R,2,2,0,0,0,2,SL
6,R,0,0,0,0,0,2,SL
6,R,0,0,0,0,0,1,SL
5,R,0,1,0,0,0,2,SL
5,R,0,0,0,0,0,2,SL
5,R,2,1,0,0,0,0,SL
5,R,0,0,0,0,0,0,SL
4,R,0,2,0,0,0,1,SL
4,R,0,0,0,0,0,0,SL
2,L,1,2,0,0,0,1,SL
1,L,1,0,0,0,0,2,SL
1,R,0,0,0,0,0,1,SL
6,R,1,0,0,0,0,1,SL
6,R,0,0,0,0,0,1,SL
6,L,1,0,0,0,0,0,SL
5,R,0,1,0,0,0,2,SL
5,R,1,2,0,0,0,1,SL
5,R,1,0,0,0,0,1,SL
5,R,0,0,0,0,0,1,SL
5,L,2,2,0,0,0,0,SL
5,L,0,0,0,0,0,0,SL
4,R,0,0,0,0,0,2,SL
4,R,0,2,0,0,0,1,SL
4,R,0,0,0,0,0,1,SL
4,L,0,1,0,0,0,0,SL
3,R,0,2,0,0,0,1,SL
3,R,0,0,0,0,0,1,SL
2,L,2,1,0,0,0,1,SL
2,R,1,1,0,0,0,0,SL
2,R,1,0,0,0,0,0,SL
1,R,2,2,0,0,0,2,SL
5,R,1,2,0,0,0,2,SL
5,R,0,2,0,0,0,2,SL
5,L,0,2,0,0,0,1,SL
5,R,1,2,0,0,0,0,SL
4,R,0,1,0,0,0,2,SL
4,R,0,0,0,0,0,1,SL
3,R,0,0,0,0,0,1,SL
3,L,1,1,0,0,0,1,SL
2,R,0,2,0,0,0,1,SL
2,R,1,1,0,0,0,0,SL
1,R,0,0,0,0,0,2,SL
1,L,1,1,0,0,0,1,SL
1,R,2,2,0,0,0,0,SL
1,R,1,2,0,0,0,0,SL
1,R,0,2,0,0,0,0,SL
7,R,1,0,0,0,0,1,SL
6,R,0,1,0,0,0,2,SL
6,R,0,0,0,0,0,2,SL
6,R,0,1,0,0,0,0,SL
6,R,0,0,0,0,0,0,SL
5,L,2,2,0,0,0,2,SL
5,R,1,2,0,0,0,1,SL
5,L,1,1,0,0,0,0,SL
3,R,0,2,0,0,0,1,SL
3,L,2,1,0,0,0,0,SL
3,L,1,1,0,0,0,0,SL
2,R,1,2,0,0,0,1,SL
2,R,1,1,0,0,0,1,SL
1,L,3,2,0,0,0,2,SL
1,L,1,1,0,0,0,2,SL
1,R,0,0,0,0,0,1,SL
1,L,1,1,0,0,0,0,SL
5,L,1,0,0,0,0,2,SL
5,L,3,2,0,0,0,1,SL
5,R,1,0,0,0,0,1,SL
5,R,0,0,0,0,0,1,SL
5,R,1,2,0,0,0,0,SL
5,R,0,1,0,0,0,0,SL
4,R,0,0,0,0,0,2,SL
4,R,0,0,0,0,0,1,SL
4,R,0,1,0,0,0,0,SL
4,R,0,0,0,0,0,0,SL
3,R,1,2,0,0,0,0,SL
3,R,1,1,0,0,0,0,SL
3,R,0,1,0,0,0,0,SL
3,R,0,0,0,0,0,0,SL
1,L,2,1,0,0,0,1,SL
5,L,3,2,0,0,0,1,SL
5,L,2,0,0,0,0,1,SL
5,L,1,0,0,0,0,1,SL
5,L,1,1,0,0,0,0,SL
4,R,1,1,0,0,0,1,SL
4,L,0,0,0,0,0,0,SL
3,L,0,0,0,0,0,0,SL
2,L,3,2,0,0,0,2,SL
2,R,2,2,0,0,0,1,SL
2,R,0,1,0,0,0,1,SL
2,L,1,2,0,0,0,0,SL
1,L,2,2,0,0,0,0,SL
1,L,2,1,0,0,0,0,SL
7,R,1,1,0,0,0,2,SL
7,R,0,0,0,0,0,2,SL
7,R,1,1,0,0,0,0,SL
7,R,0,0,0,0,0,0,SL
6,R,1,2,0,0,0,1,SL
6,R,1,1,0,0,0,0,SL
6,R,0,0,0,0,0,0,SL
5,L,1,0,0,0,0,0,SL
4,R,0,2,0,0,0,2,SL
4,R,0,2,0,0,0,2,SL
4,R,0,2,0,0,0,0,SL
4,R,0,1,0,0,0,0,SL
3,L,0,0,0,0,0,2,SL
3,R,2,2,0,0,0,1,SL
2,R,1,0,0,0,0,2,SL
2,R,0,0,0,0,0,2,SL
2,L,0,2,0,0,0,1,SL
2,L,0,1,0,0,0,1,SL
2,R,1,2,0,0,0,0,SL
2,R,0,2,0,0,0,0,SL
1,L,2,2,0,0,0,2,SL
1,R,1,2,0,0,0,1,SL
1,R,0,1,0,0,0,1,SL
1,L,2,2,0,0,0,0,SL
1,L,2,2,0,0,0,0,SL
1,L,1,2,0,0,0,0,SL
5,L,0,2,0,0,0,1,SL
4,R,1,0,0,0,0,0,SL
3,R,0,0,0,0,0,1,SL
2,R,3,1,0,0,0,1,SL
2,R,1,0,0,0,0,1,SL
1,R,1,1,0,0,0,2,SL
1,R,0,0,0,0,0,2,SL
7,R,1,1,0,0,0,0,SL
7,R,0,1,0,0,0,0,SL
6,L,0,1,0,0,0,1,SL
6,L,0,0,0,0,0,1,SL
3,R,0,0,0,0,0,2,SL
3,R,1,1,0,0,0,1,SL
1,L,3,2,0,0,0,2,SL
1,L,2,1,0,0,0,2,SL
8,L,0,0,0,0,0,0,SL
7,R,0,2,0,0,0,0,SL
6,R,0,0,0,0,0,1,SL
4,R,0,0,0,0,0,1,SL
2,R,3,2,0,0,0,0,SL
2,R,1,0,0,0,0,0,SL
5,R,1,2,0,0,0,2,SL
5,R,1,1,0,0,0,2,SL
5,L,1,0,0,0,0,1,SL
5,L,0,0,0,0,0,1,SL
5,L,1,2,0,0,0,0,SL
5,L,1,1,0,0,0,0,SL
5,L,0,1,0,0,0,0,SL
4,R,0,0,0,0,0,2,SL
4,R,1,2,0,0,0,1,SL
4,L,0,1,0,0,0,0,SL
3,L,2,2,0,0,0,0,SL
3,L,1,0,0,0,0,0,SL
3,L,0,0,0,0,0,0,SL
1,L,2,2,0,0,0,2,SL
7,R,0,0,0,0,0,1,SL
5,L,1,0,0,0,0,1,SL
5,L,0,0,0,0,0,1,SL
5,R,1,1,0,0,0,0,SL
4,R,2,2,0,0,0,2,SL
4,R,1,1,0,0,0,2,SL
4,R,0,0,0,0,0,2,SL
4,L,1,2,0,0,0,1,SL
4,L,1,1,0,0,0,1,SL
4,L,1,0,0,0,0,1,SL
3,R,1,0,0,0,0,2,SL
3,R,0,0,0,0,0,2,SL
2,R,0,0,0,0,0,1,SL
1,R,2,2,0,0,0,1,SL
1,R,1,0,0,0,0,1,SL
1,R,0,0,0,0,0,1,SL
1,L,2,1,0,0,0,0,SL
1,L,1,1,0,0,0,0,SL
5,L,0,0,0,0,0,1,SL
5,R,1,0,0,0,0,0,SL
4,L,2,1,0,0,0,0,SL
3,L,0,1,0,0,0,1,SL
2,R,0,0,0,0,0,2,SL
2,R,0,0,0,0,0,1,SL
2,L,1,2,0,0,0,0,SL
1,R,0,1,0,0,0,2,SL
1,L,2,1,0,0,0,1,SL
6,R,1,1,0,0,0,0,SL
6,R,0,0,0,0,0,0,SL
5,L,0,0,0,0,0,1,SL
5,R,0,0,0,0,0,0,SL
4,R,2,0,0,0,0,2,SL
4,R,1,0,0,0,0,2,SL
4,R,2,2,0,0,0,1,SL
4,R,2,1,0,0,0,1,SL
4,R,1,0,0,0,0,1,SL
4,L,0,1,0,0,0,0,SL
4,L,0,0,0,0,0,0,SL
4,R,1,1,0,0,0,0,SL
3,L,0,0,0,0,0,2,SL
3,R,1,0,0,0,0,1,SL
2,R,0,2,0,0,0,2,SL
2,R,0,1,0,0,0,2,SL
2,R,0,0,0,0,0,2,SL
2,L,2,2,0,0,0,1,SL
2,L,2,1,0,0,0,1,SL
2,L,1,1,0,0,0,1,SL
1,R,0,2,0,0,0,1,SL
1,R,0,1,0,0,0,1,SL
1,L,2,2,0,0,0,0,SL
5,R,0,1,0,0,0,2,SL
5,R,0,0,0,0,0,2,SL
5,L,1,0,0,0,0,0,SL
4,R,2,0,0,0,0,0,SL
4,R,1,0,0,0,0,0,SL
3,L,2,2,0,0,0,0,SL
3,L,1,2,0,0,0,0,SL
2,L,1,1,0,0,0,2,SL
2,L,1,0,0,0,0,2,SL
2,R,2,2,0,0,0,1,SL
2,R,2,1,0,0,0,1,SL
1,L,2,2,0,0,0,2,SL
1,R,1,1,0,0,0,0,SL
2,R,1,0,1,0,1,1,SI
1,L,3,2,1,1,1,2,SI
1,L,0,0,1,1,1,1,SI
1,R,3,1,1,0,1,1,SI
1,R,3,0,1,0,1,1,SI
1,R,2,0,1,0,1,1,SI
3,L,0,2,0,0,1,2,SI
5,R,2,1,0,0,1,2,SI
3,R,0,1,0,0,1,2,SI
3,R,0,0,0,0,1,2,SI
3,R,1,1,0,0,1,1,SI
3,R,0,0,0,0,1,1,SI
4,L,0,1,1,0,1,1,SI
3,R,1,0,0,0,1,2,SI
1,L,2,1,1,1,1,1,SI
1,L,2,0,1,1,1,1,SI
1,R,0,0,0,0,1,2,SI
6,R,1,1,0,0,1,2,SI
5,R,1,1,0,1,1,2,SI
6,R,1,0,0,0,1,2,SI
4,L,0,0,1,0,1,0,SI
3,R,1,0,0,0,1,2,SI
9,L,1,0,0,1,1,1,SI
9,R,0,0,0,1,1,0,SI
1,R,0,0,0,0,1,2,SI
7,L,2,2,0,0,1,2,SI
3,R,1,1,0,0,1,1,SI
4,R,0,1,0,0,1,2,SI
8,R,3,0,1,0,1,2,SI
8,R,2,0,1,0,1,2,SI
2,R,2,1,1,1,1,2,SI
2,R,1,0,1,1,1,2,SI
2,L,1,0,1,1,1,1,SI
2,R,1,1,0,1,1,1,SI
4,R,1,0,1,1,1,1,SI
4,L,2,0,1,1,1,0,SI
4,L,1,0,1,1,1,0,SI
4,L,0,0,1,1,1,0,SI
4,R,2,2,0,1,0,1,SI
6,R,2,2,1,0,0,2,SI
6,R,0,1,1,0,0,2,SI
6,R,0,0,1,0,0,2,SI
6,L,3,1,0,0,0,2,SI
6,L,2,0,0,0,0,2,SI
6,L,1,0,0,0,0,2,SI
6,L,0,0,0,0,0,2,SI
6,L,1,0,0,0,0,1,SI
6,L,0,0,0,0,0,1,SI
6,R,1,2,0,0,0,0,SI
6,R,0,1,0,0,0,0,SI
6,R,0,0,0,0,0,0,SI
5,L,2,0,0,0,0,2,SI
5,L,3,2,0,0,0,1,SI
5,L,3,1,0,0,0,1,SI
5,R,3,2,0,0,0,0,SI
5,R,3,2,0,0,0,0,SI
5,R,2,1,0,0,0,0,SI
5,R,1,1,0,0,0,0,SI
4,R,0,1,1,0,0,1,SI
4,R,0,0,1,0,0,1,SI
4,L,1,1,0,1,0,2,SI
5,L,2,1,0,1,0,2,SI
3,R,2,1,0,1,0,1,SI
3,R,1,0,0,1,0,1,SI
3,R,1,0,1,1,0,1,SI
3,R,3,2,0,1,0,0,SI
3,R,2,2,0,1,0,0,SI
5,R,2,0,0,1,0,1,SI
5,R,1,0,0,1,0,1,SI
7,L,1,2,0,1,0,1,SI
4,R,2,1,0,1,0,1,SI
1,L,1,1,0,1,0,2,SI
3,R,1,1,0,1,0,1,SI
4,R,0,0,1,1,0,1,SI
4,R,2,2,0,1,0,2,SI
4,R,1,0,0,1,0,2,SI
3,L,3,1,1,1,0,1,SI
3,L,2,0,1,1,0,1,SI
1,L,0,1,0,1,0,2,SI
1,R,0,0,0,1,0,1,SI
1,R,3,2,1,1,0,1,SI
1,R,1,1,1,1,0,1,SI
4,R,0,1,1,1,0,1,SI
4,L,0,0,1,1,0,0,SI
5,R,0,0,0,1,0,2,SI
5,L,0,2,0,1,0,1,SI
6,L,0,0,0,1,0,1,SI
6,R,2,1,0,1,0,0,SI
7,R,0,0,0,1,0,0,SI
4,R,3,1,1,1,0,2,SI
4,R,1,0,1,1,0,2,SI
4,R,0,0,1,1,0,2,SI
6,L,0,1,0,1,0,1,SI
6,R,1,1,0,1,0,0,SI
4,R,2,0,0,1,0,2,SI
6,R,0,1,0,1,0,1,SI
3,L,1,2,1,1,0,2,SI
3,L,1,2,1,1,0,2,SI
3,L,0,2,1,1,0,2,SI
6,R,0,0,1,1,0,0,SI
1,R,3,2,0,1,0,2,SI
3,R,0,1,1,1,0,2,SI
3,R,0,0,1,1,0,2,SI
2,R,2,1,0,1,0,1,SI
3,R,2,0,0,1,0,2,SI
5,R,3,2,1,1,0,0,SI
5,R,2,2,1,1,0,0,SI
5,R,2,1,1,1,0,0,SI
5,R,1,0,1,1,0,0,SI
5,R,0,0,1,1,0,0,SI
5,L,2,0,0,1,0,0,SI
3,L,1,2,1,1,0,2,SI
3,L,0,0,1,1,0,2,SI
2,R,2,2,0,1,0,1,SI
2,R,0,1,0,1,0,1,SI
3,R,0,1,1,1,0,1,SI
3,R,2,1,0,1,0,0,SI
2,L,1,0,1,1,0,0,SI
4,R,0,0,1,1,0,0,SI
3,R,0,1,0,1,0,2,SI
3,R,0,0,1,0,0,1,SI
2,R,3,1,1,0,0,0,SI
2,R,2,0,1,0,0,0,SI
2,R,1,0,1,0,0,0,SI
2,R,0,0,1,0,0,0,SI
4,L,0,0,1,0,0,2,SI
2,R,3,1,1,0,0,1,SI
2,R,3,2,1,0,0,1,SI
2,R,3,1,1,0,0,1,SI
4,R,2,0,1,0,0,1,SI
4,R,1,0,1,0,0,1,SI
4,L,1,1,1,0,0,0,SI
3,R,1,1,1,0,0,0,SI
3,R,1,0,1,0,0,0,SI
3,R,0,0,1,0,0,0,SI
5,L,1,1,1,0,0,0,SI
7,R,0,1,1,0,0,0,SI
4,R,1,0,1,0,0,1,SI
4,R,0,1,1,0,0,1,SI
4,R,0,0,1,0,0,1,SI
5,R,1,0,1,0,0,2,SI
4,R,0,0,1,0,0,2,SI
1,R,0,0,1,0,0,1,SI
3,R,2,0,1,0,0,2,SI
3,R,0,0,1,0,0,2,SI
3,R,1,1,1,0,0,1,SI
3,R,0,0,1,0,0,1,SI
4,L,0,0,1,0,0,1,SI
3,R,0,0,1,0,0,0,SI
6,R,2,2,1,0,0,2,SI
6,R,0,1,1,0,0,2,SI
3,R,3,2,1,0,0,2,SI
3,R,2,1,1,0,0,2,SI
4,R,0,0,1,0,0,2,SI
4,R,3,2,1,0,0,0,SI
6,R,0,1,1,0,0,0,SI
3,R,0,1,1,0,0,2,SI
3,R,0,0,1,0,0,2,SI
7,R,3,2,1,0,0,1,SI
7,R,3,2,1,0,0,1,SI
7,R,2,2,1,0,0,1,SI
5,R,1,0,1,0,0,2,SI
1,R,1,0,1,0,0,1,SI
1,L,3,2,1,0,0,0,SI
1,L,2,1,1,0,0,0,SI
1,L,0,0,1,0,0,0,SI
2,L,3,1,1,0,0,0,SI
2,L,2,0,1,0,0,0,SI
1,R,1,0,1,0,0,1,SI
3,R,0,0,1,0,0,0,SI
3,R,1,0,1,0,0,2,SI
5,L,1,0,1,0,0,2,SI
5,R,2,2,1,0,0,1,SI
5,R,2,1,1,0,0,1,SI
4,R,0,1,1,0,0,0,SI
3,R,0,1,1,0,0,1,SI
5,R,2,2,1,0,0,1,SI
5,R,0,0,1,0,0,1,SI
5,R,1,2,1,0,0,0,SI
1,R,1,0,1,0,0,2,SI
2,R,0,0,1,0,0,1,SI
2,R,0,0,1,0,0,0,SI
1,L,0,0,1,0,0,2,SI
3,R,1,1,1,0,0,2,SI
3,R,0,0,1,0,0,1,SI
3,L,1,1,1,0,0,0,SI
6,R,0,0,1,0,0,0,SI
6,R,0,0,1,0,0,1,SI
2,R,0,1,1,0,0,1,SI
2,R,0,0,1,0,0,1,SI
1,R,0,0,1,0,0,2,SI
3,R,0,2,1,0,0,0,SI
2,R,1,1,1,0,0,1,SI
5,R,2,2,1,0,0,0,SI
5,R,1,1,1,0,0,0,SI
5,R,1,0,1,0,0,0,SI
5,R,0,0,1,0,0,0,SI
3,R,2,2,1,0,0,0,SI
3,R,0,0,1,0,0,0,SI
1,R,3,1,1,0,0,2,SI
1,R,2,0,1,0,0,2,SI
4,R,0,1,1,0,0,0,SI
3,R,0,0,1,0,0,0,SI
1,L,1,1,1,0,0,1,SI
1,L,0,1,1,0,0,1,SI
1,R,2,2,1,0,0,2,SI
5,L,1,0,1,0,0,2,SI
4,L,0,2,1,0,0,1,SI
4,L,0,1,1,0,0,1,SI
3,R,1,0,1,0,0,0,SI
3,R,0,0,1,0,0,0,SI
6,R,0,1,1,0,0,2,SI
6,R,0,0,1,0,0,2,SI
6,L,1,1,1,0,0,0,SI
3,L,1,0,1,0,0,2,SI
5,R,2,2,1,0,0,0,SI
5,R,0,0,1,0,0,0,SI
2,L,3,2,1,0,0,0,SI
2,L,2,1,1,0,0,0,SI
2,L,1,0,1,0,0,0,SI
4,L,1,2,1,0,0,0,SI
4,L,0,0,1,0,0,0,SI
4,R,2,2,1,0,0,0,SI
4,R,0,0,1,0,0,0,SI
4,R,0,0,1,0,0,1,SI
2,R,0,0,1,0,0,1,SI
5,L,0,1,1,0,0,1,SI
3,R,0,1,0,0,0,1,SI
3,L,0,1,0,0,0,0,SI
2,R,0,1,0,0,0,1,SI
2,L,0,1,0,0,0,0,SI
6,R,2,2,0,0,0,2,SI
6,R,1,1,0,0,0,2,SI
6,R,1,0,0,0,0,2,SI
6,L,3,2,0,0,0,1,SI
6,L,1,1,0,0,0,1,SI
6,L,1,0,0,0,0,1,SI
6,L,2,0,0,0,0,0,SI
6,L,1,0,0,0,0,0,SI
5,L,1,2,0,0,0,2,SI
5,L,0,1,0,0,0,2,SI
5,L,0,0,0,0,0,2,SI
5,L,3,2,0,0,0,1,SI
5,L,3,1,0,0,0,1,SI
5,L,1,1,0,0,0,1,SI
5,L,0,0,0,0,0,1,SI
5,R,0,1,0,0,0,0,SI
4,L,0,0,0,0,0,1,SI
6,R,1,1,0,0,0,0,SI
5,R,0,1,0,0,0,2,SI
5,L,2,1,0,0,0,1,SI
5,L,1,0,0,0,0,1,SI
5,L,3,2,0,0,0,0,SI
5,L,3,2,0,0,0,0,SI
5,L,3,2,0,0,0,0,SI
5,L,2,2,0,0,0,0,SI
5,L,0,0,0,0,0,0,SI
4,L,3,2,0,0,0,1,SI
4,L,1,2,0,0,0,1,SI
4,L,0,1,0,0,0,1,SI
4,R,3,1,0,0,0,0,SI
4,R,3,0,0,0,0,0,SI
4,R,1,0,0,0,0,0,SI
4,R,0,0,0,0,0,0,SI
3,L,2,0,0,0,0,2,SI
3,L,0,0,0,0,0,2,SI
3,R,0,0,0,0,0,1,SI
3,L,0,2,0,0,0,0,SI
3,L,0,1,0,0,0,0,SI
3,L,0,0,0,0,0,0,SI
2,L,3,2,0,0,0,1,SI
2,R,3,1,0,0,0,0,SI
2,R,2,1,0,0,0,0,SI
2,R,2,0,0,0,0,0,SI
6,R,3,1,0,0,0,2,SI
6,R,1,1,0,0,0,2,SI
6,R,1,0,0,0,0,2,SI
6,L,3,2,0,0,0,1,SI
6,L,2,2,0,0,0,1,SI
6,L,2,2,0,0,0,1,SI
6,L,2,1,0,0,0,1,SI
6,L,1,0,0,0,0,1,SI
6,L,0,0,0,0,0,1,SI
5,L,0,1,0,0,0,2,SI
5,R,3,1,0,0,0,1,SI
5,R,1,2,0,0,0,0,SI
5,R,1,1,0,0,0,0,SI
5,R,1,0,0,0,0,0,SI
5,R,0,0,0,0,0,0,SI
4,R,3,1,0,0,0,2,SI
4,R,2,0,0,0,0,2,SI
4,R,1,0,0,0,0,2,SI
4,R,0,0,0,0,0,2,SI
4,L,0,0,0,0,0,1,SI
4,R,3,2,0,0,0,0,SI
4,R,2,1,0,0,0,0,SI
3,R,0,0,0,0,0,1,SI
2,R,2,1,0,0,0,1,SI
1,R,0,1,0,0,0,2,SI
1,L,1,1,0,0,0,1,SI
4,R,3,2,0,0,0,1,SI
4,L,2,2,0,0,0,0,SI
4,L,1,2,0,0,0,0,SI
4,L,1,0,0,0,0,0,SI
3,L,0,1,0,0,0,0,SI
2,L,2,2,0,0,0,1,SI
1,L,0,0,0,0,0,1,SI
8,R,2,1,0,0,0,1,SI
8,R,0,0,0,0,0,1,SI
7,R,3,1,0,0,0,0,SI
7,R,2,1,0,0,0,0,SI
7,R,2,0,0,0,0,0,SI
3,R,1,0,0,0,0,1,SI
3,R,0,0,0,0,0,1,SI
3,L,1,1,0,0,0,0,SI
2,L,0,0,0,0,0,1,SI
2,L,1,0,0,0,0,0,SI
4,R,3,2,0,0,0,1,SI
4,R,0,0,0,0,0,1,SI
3,L,3,2,0,0,0,1,SI
3,L,2,1,0,0,0,1,SI
2,R,3,0,0,0,0,1,SI
2,R,2,0,0,0,0,1,SI
1,R,1,1,0,0,0,0,SI
7,R,1,0,0,0,0,1,SI
7,R,0,0,0,0,0,1,SI
7,R,2,2,0,0,0,0,SI
7,R,1,0,0,0,0,0,SI
6,R,0,0,0,0,0,1,SI
6,R,1,0,0,0,0,0,SI
5,R,2,0,0,0,0,1,SI
5,R,0,0,0,0,0,1,SI
5,L,3,1,0,0,0,0,SI
5,L,3,0,0,0,0,0,SI
4,R,1,0,0,0,0,2,SI
4,R,1,0,0,0,0,0,SI
3,R,3,2,0,0,0,0,SI
3,R,3,2,0,0,0,0,SI
1,R,0,0,0,0,0,2,SI
1,R,3,1,0,0,0,0,SI
1,R,2,0,0,0,0,0,SI
7,R,0,0,0,0,0,1,SI
7,R,1,0,0,0,0,0,SI
6,R,0,0,0,0,0,0,SI
5,L,1,0,0,0,0,2,SI
5,R,0,0,0,0,0,1,SI
5,R,2,1,0,0,0,0,SI
5,R,2,0,0,0,0,0,SI
5,R,0,0,0,0,0,0,SI
4,R,0,0,0,0,0,2,SI
4,R,3,2,0,0,0,1,SI
4,R,3,1,0,0,0,1,SI
4,R,0,1,0,0,0,1,SI
4,R,0,0,0,0,0,1,SI
4,R,0,0,0,0,0,0,SI
3,R,3,2,0,0,0,1,SI
3,R,1,2,0,0,0,1,SI
